"TournamentId","GameId","TournamentName","StartDate","EndDate","Location","Teamplay","TotalUSDPrize"
44111,151,"IntoTheAlphaX Super Series #32","2020-10-30","2020-10-30","Online",0,200
43985,245,"King of Nordic - Season 17: Week #1","2020-10-30","2020-10-30","Online",1,582.33
43977,393,"Nerd St. Gamers Diabotical Duels #1","2020-10-30","2020-10-30","North America",0,500
44000,655,"Trackmania Speedrun Challenge 2","2020-10-01","2020-10-30","Online",0,29.42
44041,650,"2020 US Chess Championship","2020-10-26","2020-10-29","Online",0,150000
44012,566,"GLL Community Cups #16 - EMEA","2020-10-28","2020-10-29","Online",1,510
44110,151,"IntoTheAlphaX Super Series #31","2020-10-29","2020-10-29","Online",0,200
43997,179,"PROject_Belgium vs Kellar Bo5 Showmatch","2020-10-29","2020-10-29","Online",0,50
44146,648,"Women of the eRena: Part 3","2020-10-29","2020-10-29","Online",1,11000
43984,245,"ESEA Cash Cup - North America: Autumn 2020 #1","2020-10-18","2020-10-28","Online",1,4000
44121,151,"IntoTheAlphaX Trovo Weekly #8","2020-10-28","2020-10-28","Online",0,200
44400,558,"The Box: L4st's Box","2020-10-28","2020-10-28","Online",0,1000
43936,648,"Florida Mutineers: Elite Gamer Pro-Am Warzone Tournament","2020-10-27","2020-10-27","Online",0,20000
44157,547,"Titled Tuesday October 2020 #4","2020-10-27","2020-10-27","Online",0,1500
44001,708,"Twitch Rivals: Spellbreak Showdown","2020-10-27","2020-10-27","Online",1,50000
43913,655,"Academy Cup 2","2020-10-18","2020-10-25","Online",0,176.57
44177,549,"Atlanta FaZe Black Ops 4 Invitational","2020-10-23","2020-10-25","Online",1,25000
43916,245,"DreamHack Open Fall 2020","2020-10-15","2020-10-25","Online",1,115000
43981,245,"ESEA Cash Cup - Europe: Autumn 2020 #2","2020-10-24","2020-10-25","Online",1,4000
43983,245,"Gamers Club Liga Profissional: October 2020","2020-10-15","2020-10-25","Online",1,1022.18
43912,245,"IEM XV - New York Online: CIS","2020-10-13","2020-10-25","Online",1,50000
44108,151,"IntoTheAlphaX Super Series #29","2020-10-25","2020-10-25","Online",0,200
43921,245,"Kayzr League Fall 2020","2020-09-02","2020-10-25","Europe",1,4745.05
43950,179,"King of the Desert 3","2020-09-17","2020-10-25","Online",0,50000
43910,393,"Kuachicups October Team Finals","2020-09-20","2020-10-25","Oceania",1,2441.88
43911,393,"Kuachicups October Team Open","2020-10-25","2020-10-25","Oceania",1,535.5
43922,558,"Legion Smash Ultimate Cup","2020-10-24","2020-10-25","Online",0,2000
44268,328,"Masters Tour 2020 Madrid","2020-10-23","2020-10-25","Online",0,5e+05
43979,245,"OMEN CS:GO Open - Season 3","2020-10-18","2020-10-25","Online",1,5904.31
43980,245,"Optibet CS:GO Tournament","2020-10-18","2020-10-25","Tallinn, Estonia",1,1535.12
43967,566,"PGL Showdown - North America","2020-10-25","2020-10-25","Online",1,30000
43982,245,"Rush B FPL Cup #1","2020-10-24","2020-10-25","Online",1,3000
43970,547,"Speed Chess Championship Invitational 2020","2020-10-25","2020-10-25","Online",0,8000
44222,409,"Team Cillerian: Nightmare Cup","2020-10-24","2020-10-25","Europe",1,95.2
43915,393,"TimCon Monthly #2","2020-10-25","2020-10-25","Europe",0,261.24
43914,655,"Venasty Cup","2020-10-24","2020-10-25","Online",0,141.26
43938,646,"x-kom AGO CUP 4","2020-10-21","2020-10-25","Poland",1,1035.01
43969,650,"2020 US Women's Chess Championship","2020-10-21","2020-10-24","Online",0,1e+05
43947,560,"A World Ablaze","2020-10-24","2020-10-24","Online",0,2010.02
44273,179,"Age of Queens League 1","2020-09-25","2020-10-24","Online",0,59.28
44274,179,"Age of Queens League 2","2020-09-25","2020-10-24","Online",0,23.71
43978,245,"Bellum Gens Elite - Stara Zagora","2020-10-21","2020-10-24","Stara Zagora, Bulgaria",1,10000
43909,558,"Helios Colisée #2: Smash Lorraine edition","2020-10-24","2020-10-24","Amnéville, France",0,1185.93
43935,648,"MuMu Medallion Qualifier #3","2020-10-24","2020-10-24","Online",0,1000
43901,661,"Open 2.0 Beta Tournament #4","2020-10-24","2020-10-24","Online",0,20
44134,447,"PCML EU October","2020-10-24","2020-10-24","Europe",1,500
43962,566,"PGL Showdown - Europe","2020-10-24","2020-10-24","Online",1,30000
43903,393,"Test Tournament Series: October (EU)","2020-10-17","2020-10-24","Europe",1,10000
44159,650,"Titled Arena October '20","2020-10-24","2020-10-24","Online",0,1000
44160,650,"Titled Arena Warm-up October '20","2020-10-24","2020-10-24","Online",0,100
43949,179,"ZeratoR Free For All Showmatch Oct 2020","2020-10-24","2020-10-24","Online",0,5927
43902,646,"APE VALORANT Battle","2020-10-15","2020-10-23","South Korea",1,2643
44017,566,"GLL Community Cups #15 - APAC South","2020-10-22","2020-10-23","Online",1,510
44109,151,"IntoTheAlphaX Super Series #30","2020-10-23","2020-10-23","Online",0,150
43919,648,"Twitch Rivals: Call of Duty: Warzone Season 6 Showdown (EU)","2020-10-23","2020-10-23","Online",1,90000
43918,648,"Twitch Rivals: Call of Duty: Warzone Season 6 Showdown (NA)","2020-10-23","2020-10-23","Online",1,1e+05
44072,654,"WPL Tetr.io Open #10","2020-10-23","2020-10-23","Online",0,203.6
44422,393,"Dash Bracket #1","2020-10-22","2020-10-22","North America",0,20
44011,566,"GLL Community Cups #15 - EMEA","2020-10-21","2020-10-22","Online",1,510
43951,569,"GTÜ Sim Racing Hillclimb Time Attack","2020-10-01","2020-10-22","Online",0,295
43860,648,"Vikkstar's Warzone Showdown: Grand Finals","2020-10-22","2020-10-22","Online",0,50000
43859,648,"$10,000 Cracked Creators Warzone Draft Tournament","2020-10-21","2020-10-21","Online",0,10000
43887,245,"CLUTCH Season 3","2020-08-17","2020-10-21","Online",1,26749.5
44120,151,"IntoTheAlphaX Trovo Weekly #7","2020-10-21","2020-10-21","Online",0,200
44389,558,"Juice Box #17","2020-10-21","2020-10-21","Online",0,150
43906,646,"PC Valorant LEGION Defiance Cup","2020-10-07","2020-10-21","Online",1,8550
43965,566,"PGL Showdown - APAC North","2020-10-21","2020-10-21","Online",1,10000
43964,566,"PGL Showdown - APAC South","2020-10-21","2020-10-21","Online",1,10000
43963,566,"PGL Showdown - South America","2020-10-21","2020-10-21","Online",1,10000
43905,179,"Chris vs Hoang Bo5 Showmatch","2020-10-20","2020-10-20","Online",0,110
43966,566,"PGL Showdown - MEA","2020-10-20","2020-10-20","Online",1,10000
43848,547,"Titled Tuesday October 2020 #3","2020-10-20","2020-10-20","Online",0,1499.98
43971,650,"2020 US Senior Chess Championship","2020-10-17","2020-10-19","Online",0,50001
43923,566,"ALGS Autumn Circuit #2 - Europe","2020-10-17","2020-10-19","Online",1,10500
43925,566,"ALGS Autumn Circuit #2 - North America","2020-10-17","2020-10-19","Online",1,10500
43816,245,"Dust2.us Masters FPL Cup #1","2020-10-17","2020-10-19","Online",1,3000
43858,702,"Faze Clan Among Us In-Vent-Ational","2020-10-19","2020-10-19","Online",0,25000
43801,655,"KWK Cup - Season 1 - Edition 2","2020-10-19","2020-10-19","Online",0,35.26
43896,553,"V10-R League - Season 1","2020-09-07","2020-10-19","Online",1,128871
43847,646,"A.W EXTREME MASTERS Asia Invitational","2020-10-09","2020-10-18","Asia",1,50000
43927,566,"ALGS Autumn Circuit #2 - APAC North","2020-10-17","2020-10-18","Online",1,5250
43928,566,"ALGS Autumn Circuit #2 - APAC South","2020-10-17","2020-10-18","Online",1,5250
43845,553,"Challenger League Monza 2020","2020-10-18","2020-10-18","Kemptthal+Zürich+Cham (Switzerland)",0,850.2
44295,507,"Clash of Clans World Championship #5 Qualifier 2020","2020-10-16","2020-10-18","World",1,45000
44482,525,"Corsace Open 2020","2020-09-12","2020-10-18","Online",1,3000
43811,638,"DreamHack WC3 Open - 2020 Fall (Asia)","2020-10-07","2020-10-18","Asia",0,10000
43850,328,"EMEA Battlegrounds Cup","2020-10-16","2020-10-18","Online",1,10000
43793,393,"GetCracked! Wipeout #3","2020-10-18","2020-10-18","North America",1,160
43791,245,"IEM XV - New York Online: North America","2020-10-06","2020-10-18","Online",1,60000
43787,393,"Kuachicups October Duel","2020-10-18","2020-10-18","Oceania",0,1002.67
43817,245,"Merkur Masters Season 2: Closed Qualifier","2020-09-25","2020-10-18","Online",1,11768
43815,245,"One Tap League Season 1: Stop 5","2020-10-17","2020-10-18","Online",1,5884
43908,504,"PCS3: NA Group Stage","2020-10-02","2020-10-18","North America",1,50000
43814,245,"Polish Esport Cup Fall 2020: Season 1","2020-10-17","2020-10-18","Online",1,3087.49
43904,245,"Predator League: Denmark","2020-10-15","2020-10-18","Denmark",1,4914
43820,245,"Predator League: Sweden","2020-10-15","2020-10-18","Online",1,4824.88
43844,553,"Racer League Monza 2020","2020-10-18","2020-10-18","Kemptthal+Zürich+Cham (Switzerland)",0,7793.5
43812,245,"Rainmaker Open Season 2","2020-09-18","2020-10-18","Online",1,23536
43813,245,"Sazka eLEAGUE Fall 2020","2020-10-15","2020-10-18","Online",1,30212
43788,655,"Trackmania Grand League Fall 2020 - Regular Season","2020-09-13","2020-10-18","Online",0,10584
44221,409,"20R EU 3v3 Tournament","2020-10-17","2020-10-17","Europe",1,39.3
43924,566,"ALGS Autumn Circuit #2 - Middle East & Africa","2020-10-17","2020-10-17","Online",1,5250
43926,566,"ALGS Autumn Circuit #2 - South America","2020-10-17","2020-10-17","Online",1,5250
43766,393,"KuachiCups Instagib Duel","2020-10-17","2020-10-17","Australia",0,71
43769,272,"RPG Nightcup #23","2020-10-17","2020-10-17","Online",0,164.64
43807,231,"Aorus League - Impostor Edition","2020-10-05","2020-10-16","Online",1,10000
44016,566,"GLL Community Cups #14 - APAC South","2020-10-15","2020-10-16","Online",1,510
44107,151,"IntoTheAlphaX Super Series #28","2020-10-16","2020-10-16","Online",0,200
43765,245,"King of Nordic - Season 16: Week #8","2020-10-16","2020-10-16","Online",1,585.84
44008,566,"Realm: Summit Series 2020 - Week 2 EU","2020-10-16","2020-10-16","Online",1,1250
44042,650,"2020 US Junior Chess Championship","2020-10-13","2020-10-15","Online",0,20600
43841,566,"GLL Community Cups #14 - EMEA","2020-10-14","2020-10-15","Online",1,510
44106,151,"IntoTheAlphaX Super Series #27","2020-10-15","2020-10-15","Online",0,150
44046,646,"LVP - Genesis Cup Fuego","2020-10-07","2020-10-15","Online",1,3990
43792,646,"Mildom Masters","2020-08-20","2020-10-15","Japan",1,23757
43763,245,"FunSpark ULTI 2020 - Asia","2020-09-07","2020-10-14","Online",1,15000
44119,151,"IntoTheAlphaX Trovo Weekly #6","2020-10-14","2020-10-14","Online",0,200
44390,558,"Juice Box #16","2020-10-14","2020-10-14","Online",0,150
43853,152,"KCM Race Survival 2020 Season 3","2020-07-29","2020-10-14","Online",1,10266
43952,526,"rF2 BMW Sim Cup 2020 R10","2020-10-14","2020-10-14","Online",0,2065
43734,655,"Twitch Rivals: Trackmania Showdown","2020-10-14","2020-10-14","Online",1,25000
43751,648,"Vikkstar's Warzone Showdown: Week 8","2020-10-14","2020-10-14","Online",0,20000
43795,547,"SCC Grand Prix Titled Tuesday October 2020 #2","2020-10-13","2020-10-13","Online",0,2400
43767,231,"OGA Dota PIT 2020 Season 3: China","2020-09-29","2020-10-12","Online",1,89997
43720,245,"Tribo To Major","2020-09-20","2020-10-12","Online",1,15000
44043,650,"2020 US Girls' Junior Chess Championship","2020-10-09","2020-10-11","Online",0,10298
43762,245,"Dell Gaming Challenge Russia","2020-10-10","2020-10-11","Online",1,1947
43810,638,"DreamHack WC3 Open - 2020 Fall (EU)","2020-09-30","2020-10-11","Europe",0,10000
43809,638,"DreamHack WC3 Open - 2020 Fall (NA)","2020-09-30","2020-10-11","America",0,5000
43723,558,"ECGX Charity Event","2020-10-11","2020-10-11","Online",0,500
43780,151,"Gold Series Team Championship 2020 Fall","2020-08-10","2020-10-11","China",1,41006
43698,245,"IEM XV - New York Online: Europe","2020-10-06","2020-10-11","Online",1,140000
43783,151,"King of Battles International Championship","2020-10-03","2020-10-11","Online",0,30000
43760,245,"Liga de Videojuegos Profesional - La Copa 2020 Playoffs","2020-09-28","2020-10-11","Online",1,10632.95
43761,245,"Majstrovstvá SR 2020","2020-10-08","2020-10-11","Online",1,4135.04
43697,245,"Perfect World Asia League Fall 2020","2020-09-16","2020-10-11","Online",1,1e+05
44341,567,"Players Tour Season Grand Finals 2020","2020-10-09","2020-10-11","Online",0,250000
43728,529,"RoV Pro League 2020 Winter","2020-08-21","2020-10-11","Bangkok",1,322614.99
43741,231,"Sazka eLEAGUE Summer 2020","2020-10-10","2020-10-11","Online",1,9137.1
43711,393,"Test Tournament Series: October (NA)","2020-10-03","2020-10-11","North America",1,10000
43717,558,"The Atlas Cup","2020-10-11","2020-10-11","Online",0,500
43729,179,"Town Bell Cup 3","2020-10-10","2020-10-11","Online",0,100
43758,646,"Valorant Sunday Showdown Week 25","2020-10-11","2020-10-11","Online",1,1000
43724,558,"VHS #4","2020-10-11","2020-10-11","Valence, France",0,591.57
43721,532,"2020 PESC","2020-05-02","2020-10-10","Online",0,2e+05
43722,532,"2020 Porsche Esports Sprint Challenge","2020-05-02","2020-10-10","Online",0,26750
43683,409,"ASTRONAUTS Star Circuit S2 - Finals","2020-10-10","2020-10-10","North America",1,10000
43800,650,"Chess960 Titled Arena October '20","2020-10-10","2020-10-10","Online",0,1000
44423,393,"DBT French Cup #3","2020-10-10","2020-10-10","France",0,11.83
43759,245,"ESL Swiss League Season 4 - Final (CS:GO)","2020-10-10","2020-10-10","Bern, Switzerland",1,8794.88
43934,648,"MuMu Medallion Qualifier #2","2020-10-10","2020-10-10","Online",0,1000
43694,426,"Overwatch League 2020 - Playoffs - Grand Finals","2020-10-08","2020-10-10","Online",1,3050000
43917,646,"Pittsburgh Knights Boomer Bowl","2020-10-10","2020-10-10","North America",1,5000
43727,558,"Saint Smash #5","2020-10-10","2020-10-10","St. Gallen, Switzerland",0,406.78
43725,558,"The Box: El Jugo Box","2020-10-10","2020-10-10","Online",0,1000
44247,204,"TrøndeLAN 2020 (SSBM)","2020-10-10","2020-10-10","Trondheim, Norway",0,240.8
44246,558,"TrøndeLAN 2020 (SSBU)","2020-10-10","2020-10-10","Trondheim, Norway",0,394.03
43726,558,"WANTED SAISON 4 - 3 Years Anniversary","2020-10-10","2020-10-10","Créteil, France",0,1529.28
43716,376,"[FEFU] LAN #1","2020-10-10","2020-10-10","Far Eastern Federal University, Vladivostok, Russia",0,26.07
43686,231,"FreeWin Invitational - Europe","2020-09-28","2020-10-09","Online",1,5000
44015,566,"GLL Community Cups #13 - APAC South","2020-10-08","2020-10-09","Online",1,510
43802,151,"Gold Series Team Championship 2020 Fall Allstars","2020-10-08","2020-10-09","China",0,7352.8
44105,151,"IntoTheAlphaX Super Series #26","2020-10-09","2020-10-09","Online",0,150
43674,245,"King of Nordic - Season 16: Week #7","2020-10-09","2020-10-09","Online",1,591.48
44010,566,"Realm: Summit Series 2020 - Week 1 AM","2020-10-09","2020-10-09","Online",1,1250
44007,566,"Realm: Summit Series 2020 - Week 1 EU","2020-10-09","2020-10-09","Online",1,1250
43960,707,"SF1 2020","2020-10-09","2020-10-09","Online",1,1947
43744,696,"Twitch Rivals: Fall Guys Fridays (Week 4) - NA","2020-10-09","2020-10-09","Online",0,50000
44023,566,"GLL Community Cups #13 - Americas","2020-10-06","2020-10-08","Online",1,510
43882,566,"GLL Community Cups #13 - EMEA","2020-10-07","2020-10-08","Online",1,510
43655,409,"Gorilla Clubhouse Rocket League 1v1 #3","2020-10-08","2020-10-08","Europe",0,35.4
43846,629,"SCE 2020","2020-10-08","2020-10-08","Online",1,1947
43678,409,"Twitch Rivals - Rocket League Showdown: Europe","2020-10-08","2020-10-08","Europe",1,25000
43682,409,"Twitch Rivals - Rocket League Showdown: North America","2020-10-08","2020-10-08","Europe",1,25000
43692,547,"2020 Junior Speed Chess Championship","2020-09-11","2020-10-07","Online",0,25000
43637,393,"GetCracked! 1v1 Arena #1","2020-10-07","2020-10-07","North America",0,300
44118,151,"IntoTheAlphaX Trovo Weekly #5","2020-10-07","2020-10-07","Online",0,200
44391,558,"Juice Box #15","2020-10-07","2020-10-07","Online",0,150
43658,702,"Luminosity Gaming Among Us Tournament - 10/07/2020","2020-10-07","2020-10-07","Online",0,1000
43657,648,"Vikkstar's Warzone Showdown: Week 7","2020-10-07","2020-10-07","Online",0,20000
43636,702,"Code Red: Among Us - 10/06/2020","2020-10-06","2020-10-06","Online",0,10000
43647,179,"Double Cup Showmatch JorDan_23 vs ACCM Bo5","2020-10-06","2020-10-06","Online",0,100
43625,245,"ESL Pro League Season 12: Asia","2020-09-21","2020-10-06","Online",1,25000
43626,245,"ESL Pro League Season 12: Oceania","2020-09-21","2020-10-06","Online",1,25000
43748,534,"Ninja Battles - Week 6","2020-10-06","2020-10-06","Online",0,80000
43653,547,"SCC Grand Prix Titled Tuesday October 2020 #1","2020-10-06","2020-10-06","Online",0,2400
43825,566,"ALGS Autumn Circuit #1 - Europe","2020-10-03","2020-10-05","Online",1,10500
43830,566,"ALGS Autumn Circuit #1 - Middle East & Africa","2020-10-03","2020-10-05","Online",1,5250
43828,566,"ALGS Autumn Circuit #1 - North America","2020-10-03","2020-10-05","Online",1,10500
43829,566,"ALGS Autumn Circuit #1 - South America","2020-10-03","2020-10-05","Online",1,5250
43666,409,"ASTRONAUTS Star Circuit S2 - Last Chance Qualifier","2020-10-05","2020-10-05","North America",1,2000
43646,179,"Double Cup Showmatch Dark vs Nili_AoE Bo5","2020-10-05","2020-10-05","Online",0,100
43624,655,"KWK Cup - Season 1 - Edition 1","2020-10-05","2020-10-05","Online",0,35.17
43866,534,"Platform Cash Cup - PC: C2S4 - week 3 - EU","2020-10-05","2020-10-05","Europe",0,16500
43654,409,"TinyTaps Game Changer Tournament","2020-10-05","2020-10-05","United States",1,90
43664,245,"Umzansi Esports League CS:GO Spring 2020","2020-07-24","2020-10-05","Online",1,10202.53
43648,179,"2020 AOElympics","2020-06-09","2020-10-04","Online",1,7001
43803,151,"Afreeca World Invitational #63","2020-10-04","2020-10-04","Online",0,242
43827,566,"ALGS Autumn Circuit #1 - APAC North","2020-10-03","2020-10-04","Online",1,5250
43645,179,"Double Cup Showmatch Chris vs saymyname Bo5","2020-10-04","2020-10-04","Online",0,100
43786,646,"EDION Valorant Cup","2020-10-02","2020-10-04","Tokyo",1,9506
43607,245,"ESL Pro League Season 12: Europe","2020-09-01","2020-10-04","Online",1,450000
43602,393,"Factory Diabotical Draft","2020-10-04","2020-10-04","St. Petersburg, Russia",1,2020.98
44331,179,"Llama's Chaos Cup","2020-09-05","2020-10-04","Online",0,250
43652,547,"Speed Chess Championship Super Swiss","2020-10-03","2020-10-04","Online",0,15000
43665,245,"Super Girl Gamer Pro Championships (CS:GO)","2020-10-04","2020-10-04","Online",1,11500
43757,646,"Valorant Sunday Showdown Week 24","2020-10-04","2020-10-04","Online",1,1000
43663,245,"1. COOL League Season 8 - CS:GO Playoffs","2020-10-01","2020-10-03","Online",1,5827.95
43826,566,"ALGS Autumn Circuit #1 - APAC South","2020-10-03","2020-10-03","Online",1,5250
43618,231,"China Dota2 Pro Cup Season 1","2020-09-17","2020-10-03","Online",1,80000
43577,393,"Factory Diabotical Invitational","2020-10-03","2020-10-03","St. Petersburg, Russia",0,3085.61
43920,646,"LG UltraGear Face Off","2020-10-03","2020-10-03","Online",1,10000
43753,558,"M-Kolosseum #3","2020-10-03","2020-10-03","Online",0,500
43933,648,"MuMu Medallion Qualifier #1","2020-10-03","2020-10-03","Online",0,1000
43754,558,"Mystic TGB Plaça Centre - Online Tournament","2020-10-03","2020-10-03","Online",0,187.46
43747,534,"Ninja Battles - Week 5","2020-10-03","2020-10-03","Online",0,80000
43823,648,"BoomTV $1000 PHiZZURP Memorial Killrace","2020-10-02","2020-10-02","Online",0,1000
